model,agent,prompt,config_label,problems,passed_mean,failed_mean,errors_mean,total_mean,functional_correctness_mean,line_coverage_mean,branch_coverage_mean,mutation_score_mean,complexity_cc_mean,maintainability_mi_mean,bloat_ratio_mean,similarity_score_mean,unique_inputs_count_mean,edge_case_count_mean,test_type_count_mean,duplication_ratio_mean,diversity_score_mean,prompt_tokens_mean,completion_tokens_mean,total_tokens_mean,execution_time_mean,passed_sum,functional_correctness_sum,line_coverage_sum,mutation_score_sum,prompt_tokens_sum,completion_tokens_sum,total_tokens_sum,fc_per_1k_tokens,passed_per_1k_tokens,coverage_per_1k_tokens,mutation_per_1k_tokens,passed,failed,errors,total,functional_correctness,line_coverage,branch_coverage,mutation_score,complexity_cc,maintainability_mi,bloat_ratio,similarity_score,unique_inputs_count,edge_case_count,test_type_count,duplication_ratio,diversity_score,prompt_tokens,completion_tokens,total_tokens,elapsed_s,quality_rank
gemma-31b,actor_critic,few_shot,gemma-31b:few_shot,25,9.2,2.2,0.0,11.4,0.8192,93.0832,90.72,0.81868,2.7972,72.7528,3.1556,0.07324,17.6,1.56,3.84,0.0,0.72896,2186.72,1363.8,8968.36,857.6072,230.0,20.48,2327.08,20.467,54668.0,34095.0,224209.0,0.0913433448,1.0258285796,10.3790659608,0.0912853632,9.2,2.2,0.0,11.4,0.8192,93.0832,90.72,0.81868,2.7972,72.7528,3.1556,0.07324,17.6,1.56,3.84,0.0,0.72896,2186.72,1363.8,8968.36,857.6072,77.336029
gemma-31b,adversarial,zero_shot,gemma-31b:zero_shot,25,18.44,0.92,0.0,19.36,0.91504,76.5608,55.9376,0.44068,2.3372,80.7364,3.9464,0.11488,2.92,0.2,2.32,0.44,0.3314,879.64,1583.92,8540.72,426.8952,461.0,22.876,1914.02,11.017,21991.0,39598.0,213518.0,0.1071385082,2.1590685563,8.9642091065,0.0515975234,18.44,0.92,0.0,19.36,0.91504,76.5608,55.9376,0.44068,2.3372,80.7364,3.9464,0.11488,2.92,0.2,2.32,0.44,0.3314,879.64,1583.92,8540.72,426.8952,67.787892
gemma-31b,adversarial,cot,gemma-31b:cot,25,18.6,0.64,0.0,19.24,0.8868,91.532,89.6264,0.60536,2.312,83.0312,3.2828,0.046,7.48,0.48,3.4,0.16,0.53004,504.92,1007.24,7976.48,581.1968,465.0,22.17,2288.3,15.134,12623.0,25181.0,199412.0,0.11117686,2.3318556556,11.4752371974,0.0758931258,18.6,0.64,0.0,19.24,0.8868,91.532,89.6264,0.60536,2.312,83.0312,3.2828,0.046,7.48,0.48,3.4,0.16,0.53004,504.92,1007.24,7976.48,581.1968,75.378157
gemma-31b,adversarial,scot,gemma-31b:scot,25,21.76,0.64,0.0,22.4,0.96232,98.18,99.0132,0.62068,2.3796,83.136,3.556,0.04676,6.68,0.56,3.6,0.16,0.55336,767.48,1983.8,6934.76,531.2296,544.0,24.058,2454.5,15.517,19187.0,49595.0,173369.0,0.1387675997,3.1378158725,14.1576637115,0.0895027369,21.76,0.64,0.0,22.4,0.96232,98.18,99.0132,0.62068,2.3796,83.136,3.556,0.04676,6.68,0.56,3.6,0.16,0.55336,767.48,1983.8,6934.76,531.2296,81.484857
gemma-31b,adversarial,few_shot,gemma-31b:few_shot,25,10.4,0.92,0.04,11.36,0.86528,97.1308333333,96.5320833333,0.69936,2.8196,72.1624,3.0772,0.05828,15.64,1.08,3.92,0.04,0.71208,863.6,1510.16,8341.44,516.2432,260.0,21.632,2331.14,17.484,21590.0,37754.0,208536.0,0.1037326888,1.2467871255,11.1785974604,0.0838416389,10.4,0.92,0.04,11.36,0.86528,97.1308333333,96.5320833333,0.69936,2.8196,72.1624,3.0772,0.05828,15.64,1.08,3.92,0.04,0.71208,863.6,1510.16,8341.44,516.2432,78.81082
gemma-31b,atomic_swarm,zero_shot,gemma-31b:zero_shot,25,2.72,0.28,0.0,3.0,0.90668,98.2608,94.9668,0.464,1.9608,69.4456,0.5468,0.09888,3.72,0.8,3.24,0.07992,0.51836,632.52,657.08,4743.28,732.568,68.0,22.667,2456.52,11.6,15813.0,16427.0,118582.0,0.1911504276,0.5734428497,20.7157916041,0.0978226038,2.72,0.28,0.0,3.0,0.90668,98.2608,94.9668,0.464,1.9608,69.4456,0.5468,0.09888,3.72,0.8,3.24,0.07992,0.51836,632.52,657.08,4743.28,732.568,78.600716
gemma-31b,atomic_swarm,cot,gemma-31b:cot,25,2.72,0.24,0.0,2.96,0.92,97.9692,94.4668,0.41396,1.9208,72.0396,0.5512,0.09312,3.68,0.68,3.24,0.09324,0.50908,658.12,555.92,6324.96,777.3312,68.0,23.0,2449.23,10.349,16453.0,13898.0,158124.0,0.1454554653,0.4300422453,15.4892995371,0.0654486352,2.72,0.24,0.0,2.96,0.92,97.9692,94.4668,0.41396,1.9208,72.0396,0.5512,0.09312,3.68,0.68,3.24,0.09324,0.50908,658.12,555.92,6324.96,777.3312,76.758247
gemma-31b,atomic_swarm,scot,gemma-31b:scot,25,2.64,0.32,0.0,2.96,0.89336,97.718,94.4668,0.50264,1.9472,69.4612,0.534,0.0886,3.56,0.88,3.2,0.10656,0.50912,1090.36,1090.08,7731.16,883.8696,66.0,22.334,2442.95,12.566,27259.0,27252.0,193279.0,0.1155531641,0.3414752767,12.6395004113,0.0650148231,2.64,0.32,0.0,2.96,0.89336,97.718,94.4668,0.50264,1.9472,69.4612,0.534,0.0886,3.56,0.88,3.2,0.10656,0.50912,1090.36,1090.08,7731.16,883.8696,75.663344
gemma-31b,atomic_swarm,few_shot,gemma-31b:few_shot,25,2.76,0.24,0.0,3.0,0.92004,97.2832,90.9668,0.48332,1.9744,69.2212,0.5496,0.076,3.72,0.84,3.24,0.0666,0.52348,855.08,952.4,6531.44,793.5032,69.0,23.001,2432.08,12.083,21377.0,23810.0,163286.0,0.1408632706,0.4225714391,14.8946021092,0.0739989956,2.76,0.24,0.0,3.0,0.92004,97.2832,90.9668,0.48332,1.9744,69.2212,0.5496,0.076,3.72,0.84,3.24,0.0666,0.52348,855.08,952.4,6531.44,793.5032,77.582287
gemma-31b,baseline,zero_shot,gemma-31b:zero_shot,25,15.0,0.64,0.04,15.68,0.88664,94.66125,90.9720833333,0.65336,2.2004,91.1748,2.3604,0.04856,5.48,0.28,3.88,0.04,0.56972,773.4,1201.12,6894.2,303.0508,375.0,22.166,2271.87,16.334,19335.0,30028.0,172355.0,0.1286066549,2.175741928,13.1813408372,0.0947695164,15.0,0.64,0.04,15.68,0.88664,94.66125,90.9720833333,0.65336,2.2004,91.1748,2.3604,0.04856,5.48,0.28,3.88,0.04,0.56972,773.4,1201.12,6894.2,303.0508,78.269183
gemma-31b,baseline,cot,gemma-31b:cot,25,16.76,0.6,0.04,17.4,0.92176,99.75125,98.7845833333,0.584,2.4696,85.2724,3.096,0.05056,8.84,0.4,3.84,0.04,0.59068,820.6,1601.76,6066.24,356.7916,419.0,23.044,2394.03,14.6,20515.0,40044.0,151656.0,0.1519491481,2.7628316717,15.7859234056,0.0962705069,16.76,0.6,0.04,17.4,0.92176,99.75125,98.7845833333,0.584,2.4696,85.2724,3.096,0.05056,8.84,0.4,3.84,0.04,0.59068,820.6,1601.76,6066.24,356.7916,80.879408
gemma-31b,baseline,scot,gemma-31b:scot,25,14.76,0.52,0.0,15.28,0.92784,95.1236,91.1332,0.55736,2.3336,82.872,2.8432,0.04656,7.12,0.44,3.48,0.12,0.55032,741.12,1772.68,6321.68,263.2664,369.0,23.196,2378.09,13.934,18528.0,44317.0,158042.0,0.1467711115,2.334822389,15.0472026423,0.0881664368,14.76,0.52,0.0,15.28,0.92784,95.1236,91.1332,0.55736,2.3336,82.872,2.8432,0.04656,7.12,0.44,3.48,0.12,0.55032,741.12,1772.68,6321.68,263.2664,78.926873
gemma-31b,baseline,few_shot,gemma-31b:few_shot,25,8.6,0.36,0.0,8.96,0.95772,99.5748,99.3332,0.56068,2.7888,75.5444,2.1688,0.06784,13.72,0.8,3.12,0.024,0.65844,1039.68,1500.32,6044.84,294.2684,215.0,23.943,2489.37,14.017,25992.0,37508.0,151121.0,0.1584359553,1.4227010144,16.4726940663,0.0927534889,8.6,0.36,0.0,8.96,0.95772,99.5748,99.3332,0.56068,2.7888,75.5444,2.1688,0.06784,13.72,0.8,3.12,0.024,0.65844,1039.68,1500.32,6044.84,294.2684,82.621235
gemma-31b,coa,zero_shot,gemma-31b:zero_shot,25,7.72,0.64,0.0,8.36,0.92248,99.0928,99.1732,0.68936,2.5192,76.5772,2.3792,0.05084,14.76,0.96,3.28,0.03664,0.67492,1100.56,1071.32,7038.04,602.0944,193.0,23.062,2477.32,17.234,27514.0,26783.0,175951.0,0.1310705822,1.096896295,14.0796017073,0.0979477241,7.72,0.64,0.0,8.36,0.92248,99.0928,99.1732,0.68936,2.5192,76.5772,2.3792,0.05084,14.76,0.96,3.28,0.03664,0.67492,1100.56,1071.32,7038.04,602.0944,82.26999
gemma-31b,coa,cot,gemma-31b:cot,25,7.72,0.44,0.0,8.16,0.94192,98.3264,96.6532,0.56868,2.5916,76.848,2.3812,0.05156,13.4,0.84,3.28,0.04292,0.6684,1080.32,1052.84,7618.4,665.5184,193.0,23.548,2458.16,14.217,27008.0,26321.0,190460.0,0.1236375092,1.0133361336,12.9064370471,0.0746455949,7.72,0.44,0.0,8.16,0.94192,98.3264,96.6532,0.56868,2.5916,76.848,2.3812,0.05156,13.4,0.84,3.28,0.04292,0.6684,1080.32,1052.84,7618.4,665.5184,80.445256
gemma-31b,coa,scot,gemma-31b:scot,25,7.72,0.8,0.0,8.52,0.90508,97.8136,98.6932,0.70736,2.5604,77.3256,2.4048,0.04796,13.6,1.04,3.32,0.04832,0.67324,614.64,758.68,4924.08,711.8156,193.0,22.627,2445.34,17.684,15366.0,18967.0,123102.0,0.1838069243,1.5678055596,19.8643401407,0.1436532307,7.72,0.8,0.0,8.52,0.90508,97.8136,98.6932,0.70736,2.5604,77.3256,2.4048,0.04796,13.6,1.04,3.32,0.04832,0.67324,614.64,758.68,4924.08,711.8156,83.457343
gemma-31b,coa,few_shot,gemma-31b:few_shot,25,7.48,0.76,0.0,8.24,0.90928,98.6916,98.3532,0.634,2.462,77.0624,2.3296,0.05408,13.12,0.96,3.24,0.05496,0.6614,759.64,1047.84,6777.04,611.0904,187.0,22.732,2467.29,15.85,18991.0,26196.0,169426.0,0.1341706704,1.1037267007,14.562640917,0.0935511669,7.48,0.76,0.0,8.24,0.90928,98.6916,98.3532,0.634,2.462,77.0624,2.3296,0.05408,13.12,0.96,3.24,0.05496,0.6614,759.64,1047.84,6777.04,611.0904,80.916841
gemma-31b,competitive,zero_shot,gemma-31b:zero_shot,25,16.36,0.72,0.04,17.12,0.9226,99.85125,99.3054166667,0.572,2.1076,84.2624,2.05,0.06868,4.56,0.24,4.04,0.0,0.57204,580.72,952.44,4394.36,302.368,409.0,23.065,2396.43,14.3,14518.0,23811.0,109859.0,0.2099509371,3.7229539683,21.8136884552,0.1301668502,16.36,0.72,0.04,17.12,0.9226,99.85125,99.3054166667,0.572,2.1076,84.2624,2.05,0.06868,4.56,0.24,4.04,0.0,0.57204,580.72,952.44,4394.36,302.368,82.113779
gemma-31b,competitive,cot,gemma-31b:cot,25,17.56,0.76,0.04,18.36,0.91456,99.8395833333,99.3054166667,0.71536,2.1,87.5132,2.1936,0.05816,4.44,0.2,4.04,0.0,0.56136,650.36,866.92,4763.64,254.608,439.0,22.864,2396.15,17.884,16259.0,21673.0,119091.0,0.1919876397,3.686256728,20.1203281524,0.1501708777,17.56,0.76,0.04,18.36,0.91456,99.8395833333,99.3054166667,0.71536,2.1,87.5132,2.1936,0.05816,4.44,0.2,4.04,0.0,0.56136,650.36,866.92,4763.64,254.608,83.492232
gemma-31b,competitive,scot,gemma-31b:scot,25,17.36,0.72,0.04,18.12,0.92332,99.6358333333,99.3054166667,0.69668,2.0888,84.9864,2.1056,0.06084,4.32,0.12,4.08,0.0,0.56604,674.4,1385.08,6474.0,285.1332,434.0,23.083,2391.26,17.417,16860.0,34627.0,161850.0,0.1426197096,2.6814952116,14.7745443312,0.1076119864,17.36,0.72,0.04,18.12,0.92332,99.6358333333,99.3054166667,0.69668,2.0888,84.9864,2.1056,0.06084,4.32,0.12,4.08,0.0,0.56604,674.4,1385.08,6474.0,285.1332,81.980629
gemma-31b,competitive,few_shot,gemma-31b:few_shot,25,15.88,1.12,0.04,17.04,0.89984,99.37,98.9720833333,0.63068,1.9368,85.8368,1.928,0.06052,4.08,0.28,3.88,0.04,0.54072,674.12,1270.72,4790.84,231.7148,397.0,22.496,2384.88,15.767,16853.0,31768.0,119771.0,0.1878250996,3.3146588072,19.9119987309,0.1316428852,15.88,1.12,0.04,17.04,0.89984,99.37,98.9720833333,0.63068,1.9368,85.8368,1.928,0.06052,4.08,0.28,3.88,0.04,0.54072,674.12,1270.72,4790.84,231.7148,81.284346
gemma-31b,consensus,zero_shot,gemma-31b:zero_shot,25,28.0,0.96,0.0,28.96,0.90944,95.4624,93.72,0.57332,2.4,85.2612,3.2028,0.04256,7.36,0.28,3.92,0.04,0.58364,2705.36,1511.44,9389.92,1430.8384,700.0,22.736,2386.56,14.333,67634.0,37786.0,234748.0,0.0968527953,2.9819210387,10.1664763917,0.0610569632,28.0,0.96,0.0,28.96,0.90944,95.4624,93.72,0.57332,2.4,85.2612,3.2028,0.04256,7.36,0.28,3.92,0.04,0.58364,2705.36,1511.44,9389.92,1430.8384,76.017975
gemma-31b,consensus,cot,gemma-31b:cot,25,21.64,0.8,0.0,22.44,0.87448,92.1124,92.6132,0.67936,2.3388,82.008,2.832,0.03948,9.44,0.56,3.76,0.08,0.59028,2822.24,1406.44,10163.28,1126.8992,541.0,21.862,2302.81,16.984,70556.0,35161.0,254082.0,0.0860430885,2.1292338694,9.0632551696,0.066844562,21.64,0.8,0.0,22.44,0.87448,92.1124,92.6132,0.67936,2.3388,82.008,2.832,0.03948,9.44,0.56,3.76,0.08,0.59028,2822.24,1406.44,10163.28,1126.8992,74.725714
gemma-31b,consensus,scot,gemma-31b:scot,25,25.56,0.6,0.04,26.2,0.8836,96.0533333333,95.13875,0.60336,2.5168,83.4136,3.0424,0.04208,7.6,0.56,3.88,0.04,0.60432,2658.88,1601.76,9511.12,1093.3452,639.0,22.09,2305.28,15.084,66472.0,40044.0,237778.0,0.0929017823,2.687380666,9.6950937429,0.0634373239,25.56,0.6,0.04,26.2,0.8836,96.0533333333,95.13875,0.60336,2.5168,83.4136,3.0424,0.04208,7.6,0.56,3.88,0.04,0.60432,2658.88,1601.76,9511.12,1093.3452,75.677711
gemma-31b,consensus,few_shot,gemma-31b:few_shot,25,28.28,0.72,0.04,29.04,0.93104,99.0658333333,98.26375,0.59936,2.5884,79.818,3.4248,0.04916,8.76,0.68,4.2,0.0,0.65536,2568.64,1304.36,8128.48,1200.5448,707.0,23.276,2377.58,14.984,64216.0,32609.0,203212.0,0.1145404799,3.4791252485,11.6999980316,0.073735803,28.28,0.72,0.04,29.04,0.93104,99.0658333333,98.26375,0.59936,2.5884,79.818,3.4248,0.04916,8.76,0.68,4.2,0.0,0.65536,2568.64,1304.36,8128.48,1200.5448,80.054208
gemma-31b,hybrid,zero_shot,gemma-31b:zero_shot,25,26.52,0.64,0.0,27.16,0.97588,81.088,61.6176,0.33,2.4868,77.5068,4.6444,0.14444,2.6,0.24,1.88,0.56,0.27608,2584.04,2203.36,8447.92,775.414,663.0,24.397,2027.2,8.25,64601.0,55084.0,211198.0,0.1155171924,3.1392342731,9.5985757441,0.0390628699,26.52,0.64,0.0,27.16,0.97588,81.088,61.6176,0.33,2.4868,77.5068,4.6444,0.14444,2.6,0.24,1.88,0.56,0.27608,2584.04,2203.36,8447.92,775.414,69.225492
gemma-31b,hybrid,cot,gemma-31b:cot,25,28.76,0.92,0.0,29.68,0.96412,99.0428,98.6532,0.56868,2.6916,83.1024,4.1952,0.03684,8.6,0.44,3.8,0.08,0.5914,2621.76,2226.64,10841.08,802.7632,719.0,24.103,2476.07,14.217,65544.0,55666.0,271027.0,0.088932099,2.6528722231,9.1358794511,0.0524560284,28.76,0.92,0.0,29.68,0.96412,99.0428,98.6532,0.56868,2.6916,83.1024,4.1952,0.03684,8.6,0.44,3.8,0.08,0.5914,2621.76,2226.64,10841.08,802.7632,77.7697
gemma-31b,hybrid,scot,gemma-31b:scot,25,24.8,1.16,0.0,25.96,0.9534,99.5328,99.3332,0.694,2.4904,79.6672,4.32,0.04324,6.04,0.28,3.2,0.24,0.49972,2738.84,2777.16,10545.8,887.3596,620.0,23.835,2488.32,17.35,68471.0,69429.0,263645.0,0.0904056591,2.3516471012,9.4381459918,0.065808189,24.8,1.16,0.0,25.96,0.9534,99.5328,99.3332,0.694,2.4904,79.6672,4.32,0.04324,6.04,0.28,3.2,0.24,0.49972,2738.84,2777.16,10545.8,887.3596,78.698771
gemma-31b,hybrid,few_shot,gemma-31b:few_shot,25,12.64,0.4,0.0,13.04,0.54092,64.8688,48.7332,0.714,1.9728,91.6308,2.0616,0.13112,3.32,0.2,2.32,0.44,0.3454,2683.84,2408.84,9119.96,614.9744,316.0,13.523,1621.72,17.85,67096.0,60221.0,227999.0,0.0593116636,1.3859709911,7.1128382142,0.0782898171,12.64,0.4,0.0,13.04,0.54092,64.8688,48.7332,0.714,1.9728,91.6308,2.0616,0.13112,3.32,0.2,2.32,0.44,0.3454,2683.84,2408.84,9119.96,614.9744,53.605591
gemma-31b,self_healing,zero_shot,gemma-31b:zero_shot,25,3.16,0.0,0.0,3.16,0.2,30.656,14.08,0.8,3.0432,80.858,1.4976,0.60244,1.76,0.08,0.88,0.8,0.13032,1253.2,1005.08,7783.2,659.492,79.0,5.0,766.4,20.0,31330.0,25127.0,194580.0,0.0256963717,0.4060026724,3.9387398499,0.1027854867,3.16,0.0,0.0,3.16,0.2,30.656,14.08,0.8,3.0432,80.858,1.4976,0.60244,1.76,0.08,0.88,0.8,0.13032,1253.2,1005.08,7783.2,659.492,31.787841
gemma-31b,self_healing,cot,gemma-31b:cot,25,2.16,0.0,0.0,2.16,0.2,32.6132,15.2004,0.808,2.9736,78.2788,1.5028,0.60864,1.84,0.12,0.76,0.8,0.127,1293.92,773.76,6887.68,520.6944,54.0,5.0,815.33,20.2,32348.0,19344.0,172192.0,0.0290373537,0.3136034194,4.7350051106,0.1173109088,2.16,0.0,0.0,2.16,0.2,32.6132,15.2004,0.808,2.9736,78.2788,1.5028,0.60864,1.84,0.12,0.76,0.8,0.127,1293.92,773.76,6887.68,520.6944,33.189985
gemma-31b,self_healing,scot,gemma-31b:scot,25,6.0,0.0,0.0,6.0,0.28,36.7268,24.3068,0.728,3.0572,80.8576,1.7208,0.59,1.52,0.08,1.12,0.72,0.15836,1452.76,1185.44,7823.6,627.8788,150.0,7.0,918.17,18.2,36319.0,29636.0,195590.0,0.0357891508,0.7669103737,4.6943606524,0.093051792,6.0,0.0,0.0,6.0,0.28,36.7268,24.3068,0.728,3.0572,80.8576,1.7208,0.59,1.52,0.08,1.12,0.72,0.15836,1452.76,1185.44,7823.6,627.8788,35.668676
gemma-31b,self_healing,few_shot,gemma-31b:few_shot,25,5.16,0.0,0.0,5.16,0.24,34.7712,17.24,0.768,2.9316,81.6808,1.638,0.60436,2.0,0.16,0.92,0.76,0.15568,1392.04,994.04,8431.96,668.4404,129.0,6.0,869.28,19.2,34801.0,24851.0,210799.0,0.0284631331,0.6119573622,4.1237387274,0.091082026,5.16,0.0,0.0,5.16,0.24,34.7712,17.24,0.768,2.9316,81.6808,1.638,0.60436,2.0,0.16,0.92,0.76,0.15568,1392.04,994.04,8431.96,668.4404,33.591814
gemma-31b,soa,zero_shot,gemma-31b:zero_shot,25,18.52,1.0,0.04,19.56,0.91392,99.5195833333,99.3054166667,0.652,2.1196,89.824,2.4276,0.05252,4.6,0.28,4.12,0.0,0.57468,799.48,1400.32,6703.72,393.4524,463.0,22.848,2388.47,16.3,19987.0,35008.0,167593.0,0.1363302763,2.7626452179,14.2516095541,0.0972594321,18.52,1.0,0.04,19.56,0.91392,99.5195833333,99.3054166667,0.652,2.1196,89.824,2.4276,0.05252,4.6,0.28,4.12,0.0,0.57468,799.48,1400.32,6703.72,393.4524,80.779868
gemma-31b,soa,cot,gemma-31b:cot,25,16.32,0.96,0.04,17.32,0.90532,99.4558333333,99.3054166667,0.68068,2.0452,91.7308,2.2848,0.05448,3.56,0.32,4.12,0.0,0.55832,728.04,1291.96,4865.96,320.8964,408.0,22.633,2386.94,17.017,18201.0,32299.0,121649.0,0.1860516733,3.3539116639,19.6215340858,0.1398860656,16.32,0.96,0.04,17.32,0.90532,99.4558333333,99.3054166667,0.68068,2.0452,91.7308,2.2848,0.05448,3.56,0.32,4.12,0.0,0.55832,728.04,1291.96,4865.96,320.8964,82.381713
gemma-31b,soa,scot,gemma-31b:scot,25,16.72,0.92,0.0,17.64,0.90576,95.6136,94.6132,0.69068,2.098,89.6336,2.2204,0.05508,4.88,0.36,3.96,0.04,0.56804,530.88,871.56,5432.88,502.8424,418.0,22.644,2390.34,17.267,13272.0,21789.0,135822.0,0.1667182047,3.0775573913,17.5990634801,0.1271296255,16.72,0.92,0.0,17.64,0.90576,95.6136,94.6132,0.69068,2.098,89.6336,2.2204,0.05508,4.88,0.36,3.96,0.04,0.56804,530.88,871.56,5432.88,502.8424,81.163017
gemma-31b,soa,few_shot,gemma-31b:few_shot,25,16.84,0.72,0.12,17.68,0.83804,99.8968181818,99.2422727273,0.73868,2.1152,89.2032,2.3004,0.05736,4.84,0.32,4.2,0.00668,0.57568,850.0,1545.32,6547.24,404.5576,421.0,20.951,2197.73,18.467,21250.0,38633.0,163681.0,0.1279989736,2.5720761726,13.4269096596,0.1128231133,16.84,0.72,0.12,17.68,0.83804,99.8968181818,99.2422727273,0.73868,2.1152,89.2032,2.3004,0.05736,4.84,0.32,4.2,0.00668,0.57568,850.0,1545.32,6547.24,404.5576,79.293517
gemma-31b,swarm,zero_shot,gemma-31b:zero_shot,25,2.12,0.2,0.0,2.32,0.92668,94.3708,88.7332,0.40132,2.0,86.3712,0.5824,0.085,2.72,0.24,3.4,0.0,0.49808,1347.0,1120.44,8386.52,1110.042,53.0,23.167,2359.27,10.033,33675.0,28011.0,209663.0,0.110496368,0.2527866147,11.2526769149,0.0478529831,2.12,0.2,0.0,2.32,0.92668,94.3708,88.7332,0.40132,2.0,86.3712,0.5824,0.085,2.72,0.24,3.4,0.0,0.49808,1347.0,1120.44,8386.52,1110.042,73.924629
gemma-31b,swarm,cot,gemma-31b:cot,25,2.36,0.12,0.0,2.48,0.96004,95.2304,91.0668,0.4,2.0,93.0152,0.6772,0.07104,2.24,0.16,3.64,0.0,0.49472,965.0,1092.64,5575.96,832.1848,59.0,24.001,2380.76,10.0,24125.0,27316.0,139399.0,0.1721748363,0.4232455039,17.0787451847,0.0717365261,2.36,0.12,0.0,2.48,0.96004,95.2304,91.0668,0.4,2.0,93.0152,0.6772,0.07104,2.24,0.16,3.64,0.0,0.49472,965.0,1092.64,5575.96,832.1848,78.013038
gemma-31b,swarm,scot,gemma-31b:scot,25,2.36,0.2,0.0,2.56,0.93332,94.0672,87.3332,0.40196,2.0,85.5804,0.9424,0.07604,2.2,0.12,3.44,0.0,0.48204,1052.64,1202.24,6534.04,1045.1644,59.0,23.333,2351.68,10.049,26316.0,30056.0,163351.0,0.142839652,0.3611854228,14.3964836456,0.0615178358,2.36,0.2,0.0,2.56,0.93332,94.0672,87.3332,0.40196,2.0,85.5804,0.9424,0.07604,2.2,0.12,3.44,0.0,0.48204,1052.64,1202.24,6534.04,1045.1644,75.672288
gemma-31b,swarm,few_shot,gemma-31b:few_shot,25,1.96,0.32,0.0,2.28,0.89332,94.6028,89.2332,0.398,2.0,80.962,0.4824,0.08124,2.52,0.2,3.44,0.0,0.4934,856.68,581.36,5151.6,1064.3456,49.0,22.333,2365.07,9.95,21417.0,14534.0,128790.0,0.1734063204,0.3804643218,18.3637704791,0.0772575511,1.96,0.32,0.0,2.28,0.89332,94.6028,89.2332,0.398,2.0,80.962,0.4824,0.08124,2.52,0.2,3.44,0.0,0.4934,856.68,581.36,5151.6,1064.3456,75.535575
gemma-4b,actor_critic,zero_shot,gemma-4b:zero_shot,25,7.68,4.56,0.0,12.24,0.6044,83.4908,67.952,0.89,2.6128,70.9184,3.8384,0.32588,14.68,0.92,2.8,0.09228,0.62436,2416.2,708.16,3124.36,,192.0,15.11,2087.27,22.25,60405.0,17704.0,78109.0,0.1934476181,2.4581034196,26.7225287739,0.284858339,7.68,4.56,0.0,12.24,0.6044,83.4908,67.952,0.89,2.6128,70.9184,3.8384,0.32588,14.68,0.92,2.8,0.09228,0.62436,2416.2,708.16,3124.36,,71.760336
gemma-4b,actor_critic,cot,gemma-4b:cot,25,6.56,4.04,0.04,10.64,0.56404,81.8329166667,66.6116666667,0.92,2.716,68.318,3.6628,0.33032,13.96,1.0,2.76,0.13412,0.60224,1448.56,370.96,1819.52,,164.0,14.101,1963.99,23.0,36214.0,9274.0,45488.0,0.3099938445,3.605346465,43.1760024622,0.5056278579,6.56,4.04,0.04,10.64,0.56404,81.8329166667,66.6116666667,0.92,2.716,68.318,3.6628,0.33032,13.96,1.0,2.76,0.13412,0.60224,1448.56,370.96,1819.52,,71.163872
gemma-4b,actor_critic,scot,gemma-4b:scot,25,4.96,2.84,0.08,7.88,0.54768,78.4260869565,61.9669565217,0.92668,2.278,61.642,3.9184,0.2988,10.04,1.04,2.68,0.13588,0.58644,2234.68,0.0,2234.68,,124.0,13.692,1803.8,23.167,55867.0,0.0,55867.0,0.2450820699,2.2195571625,32.2873968532,0.4146812967,4.96,2.84,0.08,7.88,0.54768,78.4260869565,61.9669565217,0.92668,2.278,61.642,3.9184,0.2988,10.04,1.04,2.68,0.13588,0.58644,2234.68,0.0,2234.68,,69.217014
gemma-4b,actor_critic,few_shot,gemma-4b:few_shot,25,9.88,2.16,0.04,12.08,0.75392,85.3920833333,72.1758333333,0.848,2.4072,64.3704,4.2656,0.3112,19.08,1.88,2.96,0.04948,0.69396,1802.4,327.68,2130.08,,247.0,18.848,2049.41,21.2,45060.0,8192.0,53252.0,0.3539397581,4.6383234433,38.4851273192,0.3981071133,9.88,2.16,0.04,12.08,0.75392,85.3920833333,72.1758333333,0.848,2.4072,64.3704,4.2656,0.3112,19.08,1.88,2.96,0.04948,0.69396,1802.4,327.68,2130.08,,79.199598
gemma-4b,adversarial,zero_shot,gemma-4b:zero_shot,25,6.64,3.8,0.0,10.44,0.6048,82.1516,67.4576,0.93,2.4984,73.0092,3.5128,0.35176,14.48,1.12,3.04,0.04616,0.67224,1586.28,358.84,1945.12,,166.0,15.12,2053.79,23.25,39657.0,8971.0,48628.0,0.3109319733,3.413671136,42.234720737,0.4781196019,6.64,3.8,0.0,10.44,0.6048,82.1516,67.4576,0.93,2.4984,73.0092,3.5128,0.35176,14.48,1.12,3.04,0.04616,0.67224,1586.28,358.84,1945.12,,73.608088
gemma-4b,adversarial,cot,gemma-4b:cot,25,5.6,3.52,0.04,9.16,0.56992,81.79125,65.0204166667,0.92,2.452,70.782,3.2628,0.357,10.76,0.68,2.56,0.16,0.5614,1582.28,5.04,1587.32,,140.0,14.248,1962.99,23.0,39557.0,126.0,39683.0,0.3590454351,3.5279590757,49.4667741854,0.5795932767,5.6,3.52,0.04,9.16,0.56992,81.79125,65.0204166667,0.92,2.452,70.782,3.2628,0.357,10.76,0.68,2.56,0.16,0.5614,1582.28,5.04,1587.32,,71.194441
